Unnamed: 0,window,threshold,sharpe,calmar,mdd,trades,direction,long_or_short,resolution,model,endpoint
,40.0,1.3,-0.486,-0.175,0.933,404.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.3,-0.646,-0.183,1.188,392.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.3,-0.776,-0.217,1.216,374.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.3,-0.944,-0.222,1.452,376.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.3,-0.818,-0.207,1.338,358.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.3,-0.916,-0.234,1.315,354.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.3,-1.136,-0.256,1.494,346.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.3,-1.122,-0.244,1.557,354.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.3,-1.208,-0.251,1.586,342.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.3,-1.283,-0.258,1.644,338.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.3,-1.277,-0.252,1.654,324.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.3,-1.344,-0.263,1.691,330.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.3,-1.254,-0.262,1.563,338.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.3,-1.252,-0.277,1.5,330.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.3,-1.157,-0.262,1.444,318.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.3,-1.136,-0.269,1.336,308.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.3,-1.152,-0.261,1.31,300.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.3,-1.085,-0.258,1.263,290.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.3,-0.904,-0.238,1.131,290.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.3,-0.886,-0.245,1.067,282.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.3,-0.683,-0.205,0.966,280.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.4,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.4,-0.997,-0.225,1.228,300.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.4,-0.799,-0.204,1.222,378.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.4,-0.369,-0.157,0.7,338.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.4,-0.337,-0.127,0.83,352.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.4,-0.833,-0.206,1.293,346.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.4,-0.697,-0.208,1.03,330.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.4,-0.771,-0.194,1.258,332.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.4,-0.705,-0.189,1.19,320.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.4,-0.987,-0.239,1.337,316.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.4,-0.976,-0.237,1.335,304.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.4,-1.003,-0.24,1.359,304.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.4,-1.205,-0.25,1.527,302.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.4,-1.138,-0.248,1.458,294.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.4,-1.152,-0.248,1.469,298.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.4,-0.968,-0.247,1.215,280.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.4,-1.195,-0.266,1.385,276.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.4,-1.451,-0.273,1.618,274.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.4,-1.363,-0.268,1.485,280.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.4,-1.034,-0.26,1.091,262.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.4,-0.869,-0.256,0.923,256.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.4,-0.888,-0.254,0.974,254.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.4,-0.713,-0.25,0.792,250.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.4,-0.742,-0.252,0.819,244.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.4,-0.859,-0.238,0.976,238.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.5,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.5,-1.013,-0.252,0.93,236.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.5,-0.574,-0.159,1.066,304.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.5,-0.704,-0.199,0.975,270.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.5,-0.763,-0.212,1.026,290.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.5,-0.994,-0.239,1.178,284.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.5,-0.737,-0.218,0.984,292.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.5,-0.642,-0.204,0.946,292.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.5,-0.844,-0.237,1.055,272.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.5,-0.722,-0.218,1.0,272.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.5,-0.772,-0.226,1.028,260.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.5,-0.888,-0.241,1.104,262.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.5,-1.108,-0.245,1.339,268.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.5,-0.983,-0.231,1.271,264.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.5,-1.015,-0.243,1.224,254.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.5,-0.98,-0.256,1.101,244.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.5,-1.145,-0.263,1.245,242.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.5,-1.249,-0.288,1.187,242.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.5,-1.278,-0.288,1.096,234.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.5,-1.27,-0.287,1.086,220.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.5,-1.231,-0.288,1.034,228.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.5,-1.049,-0.283,0.894,228.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.5,-0.843,-0.288,0.704,220.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.5,-0.882,-0.287,0.717,216.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.5,-0.649,-0.217,0.7,208.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.6,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.6,-1.179,-0.235,1.068,186.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.6,-0.543,-0.158,0.934,254.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.6,-0.687,-0.202,0.884,212.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.6,-0.663,-0.191,0.933,248.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.6,-0.887,-0.234,1.033,232.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.6,-1.047,-0.266,1.062,234.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.6,-0.756,-0.261,0.812,248.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.6,-0.614,-0.209,0.837,246.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.6,-0.718,-0.228,0.911,242.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.6,-1.085,-0.259,1.164,230.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.6,-0.981,-0.238,1.179,230.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.6,-0.958,-0.223,1.231,220.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.6,-1.011,-0.255,1.115,218.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.6,-0.953,-0.251,1.04,214.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.6,-0.929,-0.249,1.012,214.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.6,-1.372,-0.287,1.289,222.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.6,-1.267,-0.288,1.103,212.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.6,-1.19,-0.288,1.003,204.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.6,-0.931,-0.276,0.784,192.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.6,-0.974,-0.284,0.772,190.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.6,-1.135,-0.285,0.889,182.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.6,-1.221,-0.288,0.91,180.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.6,-1.14,-0.288,0.851,186.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.6,-0.89,-0.287,0.623,170.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.7,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.7,-0.85,-0.193,0.798,138.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.7,-0.387,-0.134,0.681,194.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.7,-0.755,-0.192,0.977,168.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.7,-0.805,-0.222,0.922,196.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.7,-0.713,-0.232,0.779,188.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.7,-0.771,-0.217,0.918,198.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.7,-0.771,-0.247,0.833,214.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.7,-0.569,-0.201,0.743,210.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.7,-0.686,-0.216,0.827,210.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.7,-0.764,-0.202,0.995,200.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.7,-0.871,-0.205,1.134,212.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.7,-0.938,-0.224,1.114,200.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.7,-0.983,-0.261,0.957,188.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.7,-0.954,-0.256,0.953,196.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.7,-1.107,-0.288,0.975,188.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.7,-1.09,-0.285,0.95,186.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.7,-0.98,-0.285,0.782,174.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.7,-1.005,-0.284,0.791,170.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.7,-0.926,-0.266,0.781,164.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.7,-1.329,-0.285,0.996,160.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.7,-1.226,-0.285,0.909,152.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.7,-1.149,-0.284,0.83,148.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.7,-1.115,-0.287,0.778,140.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.7,-0.825,-0.286,0.549,134.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.8,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.8,-0.713,-0.199,0.497,86.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.8,-0.532,-0.14,0.764,152.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.8,-1.227,-0.235,1.158,130.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.8,-0.919,-0.212,1.016,154.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.8,-0.775,-0.203,0.924,152.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.8,-0.738,-0.201,0.916,150.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.8,-0.578,-0.182,0.787,168.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.8,-0.887,-0.234,0.892,166.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.8,-0.706,-0.212,0.773,164.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.8,-0.492,-0.141,0.843,166.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.8,-0.514,-0.155,0.832,176.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.8,-0.866,-0.22,0.903,160.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.8,-0.849,-0.234,0.815,160.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.8,-0.838,-0.27,0.756,166.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.8,-1.032,-0.285,0.853,152.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.8,-1.061,-0.284,0.803,148.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.8,-1.011,-0.283,0.759,138.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.8,-0.869,-0.284,0.634,130.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.8,-1.029,-0.267,0.771,136.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.8,-0.978,-0.266,0.688,136.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.8,-0.993,-0.264,0.707,130.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.8,-0.935,-0.252,0.695,122.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.8,-1.273,-0.267,0.828,124.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.8,-1.017,-0.263,0.628,114.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.9,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.9,-0.754,-0.228,0.391,56.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.9,-0.879,-0.207,0.744,112.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.9,-0.93,-0.233,0.756,96.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.9,-0.983,-0.21,0.959,118.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.9,-0.828,-0.202,0.893,124.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.9,-0.866,-0.198,0.975,128.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.9,-0.657,-0.168,0.816,130.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.9,-0.653,-0.16,0.842,130.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.9,-0.473,-0.151,0.677,136.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.9,-0.347,-0.122,0.614,140.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.9,-0.697,-0.218,0.648,136.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.9,-0.766,-0.241,0.642,130.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.9,-0.824,-0.243,0.676,136.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.9,-1.061,-0.26,0.827,144.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.9,-1.04,-0.265,0.743,132.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.9,-0.908,-0.262,0.642,118.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.9,-0.914,-0.262,0.633,110.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.9,-0.983,-0.283,0.621,110.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.9,-1.204,-0.26,0.765,106.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.9,-1.182,-0.263,0.719,100.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.9,-1.124,-0.26,0.707,104.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.9,-1.265,-0.262,0.781,102.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.9,-1.2,-0.264,0.74,102.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.9,-0.822,-0.25,0.484,92.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,2.0,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,2.0,-1.303,-0.26,0.42,42.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,2.0,-0.614,-0.145,0.676,80.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,2.0,-0.876,-0.204,0.632,76.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,2.0,-0.956,-0.23,0.67,88.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,2.0,-0.94,-0.216,0.791,94.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,2.0,-0.908,-0.201,0.801,102.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,2.0,-1.209,-0.241,0.966,108.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,2.0,-0.574,-0.164,0.654,102.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,2.0,-0.683,-0.174,0.795,108.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,2.0,-1.195,-0.272,0.819,94.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,2.0,-0.793,-0.259,0.549,100.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,2.0,-0.593,-0.263,0.357,94.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,2.0,-0.573,-0.261,0.349,98.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,2.0,-0.652,-0.249,0.429,96.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,2.0,-0.675,-0.229,0.494,92.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,2.0,-0.816,-0.248,0.557,92.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,2.0,-1.069,-0.267,0.681,90.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,2.0,-1.101,-0.287,0.635,88.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,2.0,-1.036,-0.237,0.678,84.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,2.0,-0.983,-0.233,0.639,80.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,2.0,-1.147,-0.24,0.718,76.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,2.0,-1.032,-0.236,0.666,76.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,2.0,-1.044,-0.235,0.652,76.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,2.0,-0.54,-0.195,0.375,72.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,2.1,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,2.1,-1.348,-0.266,0.316,36.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,2.1,-0.373,-0.107,0.45,62.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,2.1,-0.574,-0.163,0.472,64.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,2.1,-0.721,-0.226,0.469,74.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,2.1,-0.819,-0.219,0.621,74.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,2.1,-1.124,-0.251,0.724,84.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,2.1,-0.944,-0.239,0.644,80.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,2.1,-0.955,-0.233,0.696,80.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,2.1,-0.859,-0.227,0.666,86.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,2.1,-0.835,-0.263,0.506,78.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,2.1,-0.751,-0.256,0.457,76.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,2.1,-0.775,-0.271,0.443,70.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,2.1,-0.709,-0.275,0.397,66.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,2.1,-0.701,-0.275,0.389,70.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,2.1,-0.803,-0.28,0.435,62.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,2.1,-0.831,-0.281,0.47,70.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,2.1,-0.661,-0.193,0.502,66.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,2.1,-0.709,-0.194,0.547,74.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
